path,sha256,bytes,status,owner,source_inputs,license,tool_version
.gitignore,c893c2eb13333341a65d2959b2c1c34825b83375e8ff8c09b0cf18f12edba41d,2636,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/9Q/OPYU94IOU64XBWDYOBN0TJ.uasset,3a1a3af61e17ee3c2af288bfed5dccb71e608bb53c1434e441caccb0dfe88c1e,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/9X/E4Y9J7736DE099ZOEPN67M.uasset,772adfb174eaf48438fb4639f944abf2768795fb9459da7e73e38b528aa93e20,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/9X/MYHIPCE3T56ETOQ2GNVD83.uasset,e002113241f7abdfb8573a1139643578ac6a0501d9ea4b61cb18cc75efefcbb3,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/BF/H1QHN5SSXLSQ69ZAFTJC33.uasset,812bd14ff2ce477f6c40504b1455eb5271c5056fca9e3c59d39d6ab2837f7ba7,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/C4/RZ4S6QOGD7WA2BCEHMZ38O.uasset,205e14b5ca55c2e31b44a2e27599a7665af4278da23152f49a1f6169258fadef,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/E7/YD4AEFBY26JNV7QLKDSR95.uasset,e227dd271151dd69bf5c8838c5c0a2e3e8f304015407a1fe19faddf8907d8eee,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/EE/14KG91W3A3CGSLRB8JJPHZ.uasset,a336f9683c9b280385221d082097e118bd001a75ca0eeda80377df8f3dd52b32,1159957,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/FR/GTJVOCTBDRLJBHKR60VXUP.uasset,d8bd25dc5e8e47b0145ee8c751c1dcfc7325693b83ea2abcd6d0fc27ed1d42f4,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/IK/FKTT6C2Q0VNSYZMG767ZTS.uasset,2ad1f557d7d9919e48fbe95fdb97d134865d2c79d53cad93c197f78c4c3c1dd7,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/IM/U53TVL5YX8ZY7ZSZYL4K47.uasset,e30f85e5bcb270883ffa5dd1971db19628a79481b8b89049297c787c1dfe966b,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/IX/MJYVL62WOUFCTXAG4D90AR.uasset,d1e5b1ee0d5e10c06506261e6147c54d2655edd799b1458bbfd4ba284c14a091,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/KZ/IRZ7WZYXS9IZAJQBXE04L8.uasset,0416d8de9bbeb2068fb416e814b18e6020bc56a75bc62eb4ef689a948288f228,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/MC/NNR3J7YP4YLD6KVDWCOA3W.uasset,36adb1f88d4812cea3951734bcf41dbd4b33fc8d96927d965e67189688114c90,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/N5/WK16HX15CTBD53MYPAPT7E.uasset,72c76b8cc15041a797be21a2441c44edb4640954afe696603291707a1b9f7439,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/NJ/N2MIP35FDACOLDUKTH0Q96.uasset,41ab22c6d04f8cb796abf3fa850d4609e5efe99e5cbba59a1b7c3f6ef268ef23,4436,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/PE/2YR7BGSFMIQMN16YXZDADN.uasset,9e242ecd3ba9f181d19d99e9c37640fe9ad735b4e2cd53ddb1c1dbc6d4b947ae,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/PT/KXWK05RDKHG8MXZ927NMQZ.uasset,76625ecb37ff0241fe69d208757014dd763f71bd4a212f0a5173d96bc0c92cf0,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/Q5/HZ8Z5P53IURN43XLDJ8UQT.uasset,a517bed1088c03eaf1969a3d89a9d5c6ff885124827cc6476ad6606df6a824e7,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/RG/AZ5VT50D4QCG0EQ89JTHAE.uasset,b6095089db920450a96dcc0c06de75eef9dbd2ed244d9d0d3b24a77ed2b7fbdd,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/RJ/YEL6CSIGNNT6ZBI6ERQFQZ.uasset,353f6deb2300f8e94c4a115ef4e207b0dd407f325a9ca9b2671367d25b26f1a5,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/RR/K6SSYRYSID5QK5YAXE7H2J.uasset,b1e8cd1ebff45deb2f79494bdb9878656a036d524d1ed28993ee87c115ddaf56,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/T4/6LXA9AIL0YCNZ4EV4RSBSR.uasset,3bdd003b0315d5fb4c10e75182b2ad821751042469dcedc329e781d09d3cdcc8,4302,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/VQ/GL03KF941TLI5H1T8D19C9.uasset,4a6b692a31b678c3284d17e9e8f083c82c80c25fa7b5c4b5d1407042138eebae,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/W4/8RQ6VEEB6OB4GMEXMCVNKU.uasset,244ff0dd5526e4255eb70c8e40197bc2e5ccd78eb5edff32f64359c2af722034,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/WA/AX0VVH80VJ9FVDO3ZOCTUW.uasset,f49504c2743eb39c80646ce7e1432685bd17da9e0f70c6deb1266254360a6434,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/YC/302OE6J8CTJEL9DFAJECB7.uasset,cb216bc2d5be78c84d01f869aa0a1a636340dfe3585c771cc53acbc35e9df973,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/1/YN/K7ER7Z7VV47XSONW6027IV.uasset,691cb37da20883877683082125c3bfcb621a661e26e8eab224ce0911ccfe2ce8,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/1M/0CI5M7XUB4LCIM54B8R8S6.uasset,90ad37ae37f090b17d54727d0906f317518a778a101973123c9017ee77a0ebae,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/37/F94RE5F2NMV764YDDIGCRC.uasset,8c92588130e3a9a51731877c04c8a6b02d9c0d573d164f5a313b880f250344c3,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/47/ON0ENNNZ17ZNCICIRJT9SV.uasset,833306b38be8d20e8af93d730cee182e465f1e9f849ea864daeb05a8b403f48f,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/67/I4C53NCOT2P8IYKTEN48D6.uasset,76a16ed92b37573b2451e5b12ca5134666daf738ca0b57d63c16d184166a2524,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/7U/3V3LT5OV5EZJ2ESB4Q3L9G.uasset,80e8a94143beac358eee38e93612fc6cda27601c77341bb576f6b16a4623d401,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/7Z/VUSI8A5GFI67HHDHROU1H0.uasset,e5ee64e8491f2ebd8551d5a43e9c48807742c27bd5cfc881b292cebe613bdb8c,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/8O/IBCZKZA00OY26VEXXBNSM7.uasset,a8b15ec1898b28180f6f05e96c1095229204e56c314db3c80434b28a1cba8767,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/9I/ZNU2X1GG5V4NUHN1F2BALJ.uasset,d09635ac124074868ccefc12ee742ba1b4e71dd0481f8ae7928265201d5ab1f0,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/CN/ST95AE495VCKS5WQ6VVDUI.uasset,287c2a02845c373e8a426afcbe1d123c71bcaffc3c7d5c2e761d50a9538da22d,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/CS/QUSHI0B4PE9M6Q0LW1IEWX.uasset,ad94fab28c467b986aa87cf70336dc02d60cd0952b4771aff872607cc409787d,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/DN/WYPO165W6CRDIES9LF9VHO.uasset,c27299904e399191a29656209acda9630d146a1268195d960646e37720c11b1e,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/E5/8D5AZ5136SRDVWFMFDYNTR.uasset,95c896ab991062ba1fee3efb5a9be4566001a4b4176157e5e8f04cfdc23d07f1,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/EZ/5F4WDRSHKN2M9R4RLEMZVV.uasset,6e1a4ea7031e1699255815ab115caa4233b124a01c6a7b9de082359e894c35fb,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/FJ/F43KHDSP2XOBKVC32P9CQT.uasset,48216e943358cc69183210e8f047ea0c33f06a0c09b01368f5bbf63c961c5135,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/2/H1/56M9QVO1NMI5S2PQSV4POL.uasset,08f0dd97179b28f53de1395b078cd028ae33da46ad3bfcaa5d9612ddfe64386f,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
